,user,enrolled,predicted_reach
5693,115827,1,1
5694,39646,1,1
5695,273764,0,1
5696,321261,0,0
5697,99737,0,0
5698,181262,1,1
5699,176182,0,1
5700,119901,1,1
5701,74201,0,0
5702,356417,1,1
5703,220147,0,0
5704,226998,1,1
5705,128070,0,0
5706,268903,1,0
5707,21128,1,1
5708,182620,1,1
5709,341271,0,0
5710,205887,1,1
5711,295766,0,0
5712,85936,0,0
5713,210209,0,0
5714,267136,1,1
5715,344695,0,1
5716,297816,1,0
5717,204170,1,0
5718,273372,1,1
5719,37110,1,1
5720,277277,0,1
5721,203351,0,0
5722,65808,1,1
5723,108087,0,1
5724,284790,0,0
5725,339672,0,0
5726,358584,0,0
5727,34740,1,1
5728,60933,0,0
5729,173050,0,0
5730,230409,1,1
5731,313475,1,1
5732,26272,1,1
5733,264676,1,1
5734,174895,1,0
5735,320445,0,0
5736,353513,0,0
5737,349764,1,1
5738,313030,0,0
5739,205357,1,1
5740,212611,0,0
5741,303754,1,0
5742,53343,1,1
5743,789,1,0
5744,357863,0,0
5745,347216,0,1
5746,161067,0,0
5747,92744,0,1
5748,151452,0,0
5749,68685,0,0
5750,317977,1,1
5751,74888,1,1
5752,150001,0,0
5753,96038,1,1
5754,166523,1,1
5755,270674,1,1
5756,323367,1,1
5757,334512,0,0
5758,349436,1,1
5759,284546,0,0
5760,195908,0,0
5761,294584,0,1
5762,117185,1,1
5763,323597,0,0
5764,299706,0,0
5765,239401,0,0
5766,104012,1,1
5767,363681,0,1
5768,73740,0,0
5769,154456,0,1
5770,215706,1,1
5771,86138,0,1
5772,55375,1,1
5773,177742,1,1
5774,233399,0,0
5775,267544,0,0
5776,246069,0,0
5777,225076,0,0
5778,79819,1,1
5779,296145,0,1
5780,265357,0,0
5781,134135,1,1
5782,237569,0,1
5783,165823,1,0
5784,214494,1,1
5785,353642,1,1
5786,210112,0,1
5787,12895,0,0
5788,304174,1,1
5789,154063,1,1
5790,205474,0,0
5791,52135,1,1
5792,35225,1,1
5793,230514,0,1
5794,33940,0,0
5795,59815,1,1
5796,359908,0,0
5797,317579,1,1
5798,18689,0,0
5799,360733,1,0
5800,90882,0,1
5801,179121,1,1
5802,360651,0,0
5803,7785,0,0
5804,192029,0,0
5805,92426,1,1
5806,34486,1,0
5807,31214,1,1
5808,290407,1,0
5809,238289,0,1
5810,209674,1,1
5811,207871,0,0
5812,62199,0,1
5813,138753,0,0
5814,316881,0,0
5815,195978,0,0
5816,123926,0,0
5817,331748,1,1
5818,362271,0,0
5819,253011,0,0
5820,234782,1,1
5821,262216,0,0
5822,330308,0,0
5823,90409,0,1
5824,121082,0,1
5825,221611,1,1
5826,345146,1,0
5827,281728,0,0
5828,218338,0,0
5829,219655,0,1
5830,272715,1,0
5831,116114,1,1
5832,283520,1,1
5833,327640,1,1
5834,125471,1,0
5835,341918,0,0
5836,334548,0,1
5837,368073,0,0
5838,194858,1,1
5839,305199,0,0
5840,266348,0,1
5841,206761,0,0
5842,274120,0,0
5843,337872,0,0
5844,198718,1,1
5845,261445,0,0
5846,493,0,1
5847,155083,0,0
5848,103060,0,0
5849,91589,0,0
5850,373544,1,1
5851,219428,0,0
5852,10491,1,0
5853,138455,0,1
5854,78965,0,1
5855,327836,1,1
5856,73499,1,1
5857,148025,1,1
5858,349431,1,1
5859,42248,0,1
5860,210438,1,1
5861,245820,0,1
5862,341022,0,0
5863,322300,1,1
5864,358889,0,0
5865,117624,0,0
5866,287912,0,0
5867,177394,0,0
5868,309007,0,0
5869,260746,1,1
5870,102271,0,0
5871,337607,1,1
5872,197217,0,1
5873,191179,1,1
5874,307928,0,0
5875,13023,0,0
5876,249434,0,1
5877,35420,0,0
5878,298072,1,1
5879,250564,1,1
5880,82365,1,1
5881,348433,0,0
5882,279839,1,1
5883,141041,0,0
5884,85339,0,0
5885,233329,1,1
5886,255755,0,0
5887,323749,1,1
5888,276433,1,1
5889,80954,1,0
5890,42376,0,0
5891,53666,1,1
5892,286836,1,1
5893,266036,1,1
5894,175972,1,1
5895,183236,0,0
5896,22204,0,0
5897,289243,1,1
5898,129099,1,1
5899,283975,0,0
5900,285208,1,0
5901,29520,1,1
5902,194064,0,1
5903,3228,1,0
5904,283156,0,0
5905,293641,0,0
5906,219326,1,1
5907,22633,1,1
5908,10635,0,0
5909,176739,0,0
5910,262067,1,1
5911,246227,0,0
5912,78160,0,0
5913,238779,1,1
5914,98837,0,0
5915,335149,0,1
5916,115427,0,0
5917,291296,0,1
5918,350774,1,1
5919,165804,1,1
5920,40835,0,0
5921,61153,0,0
5922,63242,1,1
5923,159251,1,1
5924,94758,1,1
5925,198757,1,1
5926,45646,0,0
5927,275168,1,1
5928,219281,0,1
5929,261373,1,1
5930,336356,0,0
5931,119349,1,1
5932,290514,1,1
5933,193945,0,0
5934,356380,0,0
5935,165736,1,1
5936,214492,1,1
5937,168383,1,1
5938,15788,0,0
5939,351438,1,1
5940,23314,1,0
5941,147312,1,1
5942,309374,1,0
5943,265368,0,0
5944,75791,1,1
5945,177314,0,0
5946,234111,0,0
5947,274300,0,0
5948,322951,1,1
5949,82661,0,1
5950,236454,0,1
5951,77850,0,0
5952,47503,0,0
5953,28409,0,1
5954,13729,0,0
5955,213681,1,0
5956,127388,0,0
5957,296414,0,1
5958,56986,0,0
5959,63533,1,1
5960,142025,1,1
5961,184200,1,1
5962,337994,0,0
5963,316931,0,0
5964,327979,1,1
5965,91486,0,0
5966,99573,1,1
5967,261061,0,0
5968,200268,1,1
5969,242897,0,0
5970,9243,1,1
5971,4368,1,1
5972,306587,1,0
5973,303390,1,0
5974,9609,1,1
5975,63344,1,1
5976,263154,1,1
5977,51947,0,0
5978,76105,0,0
5979,43765,0,0
5980,202069,1,1
5981,248903,1,1
5982,133629,0,0
5983,21566,0,1
5984,149837,1,1
5985,196352,0,1
5986,306705,1,1
5987,201480,0,0
5988,123953,0,1
5989,20366,1,1
5990,298906,0,1
5991,180882,1,1
5992,294963,0,0
5993,363284,1,1
5994,111998,1,1
5995,248164,1,1
5996,300331,0,0
5997,210518,0,0
5998,196566,0,1
5999,114641,1,1
6000,243605,1,1
6001,99247,1,1
6002,262565,0,0
6003,257536,1,0
6004,358585,0,1
6005,35882,0,0
6006,53773,0,0
6007,345809,0,0
6008,360725,1,1
6009,334626,1,1
6010,153126,1,1
6011,150760,0,0
6012,76815,0,0
6013,294974,0,0
6014,152039,1,1
6015,316132,1,1
6016,91379,1,1
6017,39048,0,1
6018,246990,0,1
6019,268317,0,0
6020,17213,0,1
6021,161842,1,0
6022,39853,0,0
6023,29255,0,0
6024,40519,0,0
6025,121234,0,0
6026,282048,0,0
6027,344838,0,0
6028,203771,0,0
6029,256813,1,0
6030,367690,0,1
6031,320789,1,1
6032,139716,0,0
6033,43362,1,1
6034,177269,0,1
6035,53636,1,0
6036,103249,1,1
6037,343490,1,0
6038,19904,0,0
6039,136535,1,1
6040,81567,1,1
6041,66561,1,1
6042,218533,0,0
6043,205890,0,0
6044,350655,1,0
6045,156231,1,1
6046,42459,0,0
6047,199641,0,1
6048,308486,0,0
6049,179935,0,0
6050,314465,0,1
6051,203545,0,0
6052,193264,1,1
6053,338832,0,1
6054,321675,1,1
6055,314524,1,0
6056,336504,0,1
6057,40044,0,1
6058,116469,0,0
6059,34978,0,0
6060,28858,1,1
6061,365738,0,0
6062,53286,1,1
6063,352514,1,1
6064,27343,0,1
6065,62692,1,0
6066,325777,1,1
6067,15104,1,1
6068,48132,0,0
6069,186728,0,0
6070,90814,1,1
6071,71317,0,1
6072,356376,1,1
6073,145402,0,1
6074,272887,1,0
6075,242510,0,0
6076,198877,1,1
6077,326629,0,0
6078,181630,0,1
6079,308950,1,1
6080,280623,0,0
6081,164967,0,0
6082,248546,0,0
6083,310477,0,0
6084,155039,1,0
6085,123243,0,1
6086,136447,1,1
6087,21226,0,0
6088,220962,1,1
6089,310183,0,0
6090,82306,1,1
6091,126603,1,1
6092,327812,0,0
6093,264733,1,0
6094,186943,1,1
6095,267209,0,1
6096,347497,1,1
6097,153929,1,0
6098,37171,1,1
6099,119031,1,0
6100,347836,0,0
6101,146357,1,1
6102,249998,0,1
6103,46062,0,0
6104,166644,1,1
6105,216171,0,0
6106,265352,1,1
6107,41506,0,0
6108,129725,1,1
6109,169113,0,0
6110,108297,1,0
6111,310018,1,1
6112,39955,1,1
6113,234007,0,0
6114,246174,0,1
6115,265231,1,1
6116,79836,0,1
6117,154771,1,0
6118,185203,1,1
6119,169179,0,0
6120,366912,0,0
6121,161807,0,0
6122,187939,1,1
6123,272192,1,1
6124,361934,0,0
6125,63573,0,0
6126,273714,0,0
6127,176522,0,0
6128,175602,0,1
6129,82655,1,1
6130,252695,1,1
6131,45882,1,1
6132,10337,0,0
6133,284534,0,1
6134,176238,1,1
6135,103261,0,0
6136,25004,0,0
6137,285273,0,0
6138,146177,1,0
6139,225063,0,0
6140,52435,0,0
6141,291602,1,1
6142,178056,0,0
6143,171559,1,1
6144,181330,1,1
6145,3598,0,0
6146,271624,1,0
6147,112770,0,1
6148,255210,0,0
6149,340649,0,0
6150,194318,1,1
6151,280440,0,0
6152,100275,1,1
6153,185380,1,1
6154,147412,0,0
6155,192411,0,1
6156,231422,0,1
6157,2278,1,0
6158,281445,1,1
6159,209496,1,1
6160,18337,0,0
6161,96611,1,1
6162,28030,0,0
6163,137642,0,1
6164,155317,0,0
6165,52994,1,1
6166,163024,1,1
6167,150564,1,0
6168,343663,0,0
6169,317957,0,0
6170,150048,0,0
6171,281423,1,1
6172,254786,0,0
6173,121952,1,1
6174,111285,1,1
6175,49158,0,1
6176,161642,0,0
6177,74858,1,1
6178,336031,1,1
6179,97711,0,1
6180,322253,1,1
6181,293773,0,0
6182,98967,0,0
6183,240335,1,1
6184,290965,0,0
6185,117945,1,1
6186,219769,1,1
6187,312890,1,1
6188,152627,0,0
6189,28245,0,0
6190,54930,1,1
6191,189038,0,1
6192,63483,0,0
6193,317394,0,0
6194,24328,0,0
6195,289924,1,1
6196,363036,0,0
6197,166138,1,1
6198,292606,1,1
6199,199721,1,1
6200,32770,1,1
6201,75522,0,0
6202,176717,0,0
6203,144257,1,1
6204,307219,0,0
6205,136224,0,0
6206,126747,1,1
6207,236394,0,1
6208,168318,1,1
6209,403,1,1
6210,122315,1,1
6211,53502,0,0
6212,365037,1,1
6213,191730,1,1
6214,278956,1,1
6215,150486,1,1
6216,234193,1,1
6217,81138,0,0
6218,353298,1,1
6219,351541,1,1
6220,360542,0,0
6221,301585,1,0
6222,304332,0,1
6223,119596,1,1
6224,133215,1,1
6225,220864,0,0
6226,172884,1,1
6227,126179,0,0
6228,296367,1,1
6229,62747,0,0
6230,264797,1,0
6231,37954,1,1
6232,141499,1,0
6233,232089,0,0
6234,340819,1,0
6235,205372,1,1
6236,306662,1,0
6237,355688,0,0
6238,148449,0,0
6239,155985,0,0
6240,136857,1,1
6241,19417,1,1
6242,354287,1,0
6243,133100,1,1
6244,247223,0,0
6245,391,1,0
6246,78502,0,0
6247,170326,1,1
6248,264269,0,0
6249,233112,1,0
6250,211337,1,1
6251,148793,1,0
6252,131996,0,0
6253,244573,1,1
6254,356202,0,0
6255,353011,1,1
6256,182441,0,0
6257,176101,1,0
6258,200788,0,0
6259,185601,0,0
6260,186617,1,0
6261,52760,1,1
6262,236294,1,1
6263,71262,0,1
6264,183644,0,0
6265,64022,0,0
6266,249395,0,0
6267,284470,1,1
6268,173675,1,1
6269,302780,1,1
6270,57798,0,0
6271,122811,0,1
6272,210626,1,1
6273,31526,0,0
6274,89321,1,0
6275,357579,0,0
6276,63458,1,1
6277,291332,0,1
6278,372021,0,0
6279,20058,0,0
6280,1140,1,1
6281,245425,1,1
6282,87921,0,0
6283,295564,1,0
6284,93756,1,0
6285,320855,0,1
6286,53419,0,0
6287,14701,0,0
6288,4957,1,1
6289,202055,0,0
6290,304577,1,1
6291,270871,1,1
6292,60682,1,1
6293,349097,0,1
6294,328427,1,1
6295,360990,0,1
6296,113355,0,0
6297,199060,1,1
6298,316338,1,0
6299,337881,1,0
6300,113104,1,1
6301,175995,0,0
6302,139058,1,1
6303,288849,1,1
6304,255623,1,0
6305,315946,0,0
6306,236531,0,1
6307,359784,1,1
6308,50760,0,0
6309,102555,1,1
6310,99893,1,0
6311,323243,0,0
6312,197073,1,1
6313,74128,1,0
6314,194459,1,1
6315,138877,1,1
6316,41077,1,0
6317,259642,0,0
6318,187358,0,0
6319,343249,1,0
6320,216381,0,0
6321,10447,1,0
6322,144530,0,0
6323,250928,1,1
6324,102082,0,0
6325,140569,0,1
6326,315280,0,0
6327,108931,0,0
6328,316188,1,1
6329,295462,1,1
6330,38243,1,1
6331,35421,1,1
6332,217779,1,1
6333,167522,1,1
6334,358052,1,1
6335,137103,1,1
6336,132299,0,0
6337,103219,1,1
6338,145282,0,0
6339,305772,0,0
6340,58020,1,1
6341,261889,0,0
6342,17809,0,0
6343,224857,1,1
6344,325553,1,1
6345,301608,1,1
6346,122506,1,1
6347,127045,0,0
6348,227798,0,1
6349,174533,0,0
6350,290988,0,0
6351,288815,0,0
6352,144259,0,0
6353,240583,0,1
6354,123727,0,0
6355,102314,1,1
6356,140783,1,1
6357,218090,0,0
6358,88971,1,0
6359,296232,0,0
6360,211975,1,1
6361,197935,1,1
6362,195030,1,0
6363,229107,1,1
6364,48165,0,1
6365,211709,0,0
6366,352062,1,1
6367,159247,1,1
6368,310667,1,1
6369,81632,0,0
6370,51012,0,0
6371,349072,0,1
6372,335466,0,0
6373,26644,0,0
6374,219437,1,1
6375,120361,0,0
6376,320592,0,1
6377,250524,0,0
6378,341567,1,1
6379,109968,0,0
6380,19892,1,1
6381,327584,0,0
6382,70874,0,0
6383,219750,1,0
6384,351016,0,0
6385,68187,0,0
6386,128129,0,1
6387,239447,0,1
6388,102881,1,1
6389,81812,1,1
6390,273472,1,1
6391,97749,0,1
6392,33523,1,1
6393,132817,1,1
6394,172598,1,1
6395,325264,1,1
6396,349419,1,1
6397,109940,0,0
6398,195966,0,0
6399,92668,0,0
6400,190255,1,1
6401,335912,0,0
6402,182229,0,0
6403,331704,0,0
6404,342642,1,1
6405,244565,1,1
6406,53532,0,1
6407,272821,1,1
6408,361513,0,1
6409,186447,0,1
6410,319386,0,1
6411,121424,0,0
6412,258066,0,0
6413,286747,1,1
6414,21270,1,0
6415,235259,0,1
6416,370183,0,1
6417,2294,1,0
6418,208403,0,0
6419,67807,0,0
6420,167677,0,1
6421,360110,0,0
6422,217363,0,0
6423,180912,0,1
6424,202163,0,0
6425,329715,1,0
6426,249057,1,1
6427,120290,1,1
6428,261411,0,0
6429,215299,0,0
6430,69975,0,0
6431,26706,1,1
6432,93049,1,1
6433,366737,1,1
6434,251121,0,0
6435,30293,0,0
6436,222892,1,0
6437,95032,1,1
6438,143018,1,1
6439,299151,1,1
6440,185064,0,0
6441,17080,0,0
6442,299807,1,1
6443,195833,0,0
6444,296409,1,0
6445,207032,1,1
6446,113449,1,1
6447,262089,0,0
6448,135032,0,0
6449,243222,1,1
6450,134977,1,1
6451,132255,1,1
6452,101990,0,0
6453,243971,0,0
6454,311938,1,1
6455,304837,1,1
6456,256335,1,1
6457,303312,0,0
6458,334284,0,1
6459,323553,0,0
6460,48185,0,0
6461,46356,0,0
6462,84763,0,0
6463,5891,1,1
6464,309428,1,1
6465,196910,0,0
6466,84468,0,0
6467,79077,0,0
6468,318341,1,1
6469,24706,0,0
6470,257053,1,0
6471,283022,1,1
6472,18428,0,0
6473,150519,0,1
6474,154038,0,0
6475,194660,1,0
6476,180551,0,0
6477,295828,1,1
6478,7560,0,0
6479,343952,0,1
6480,325075,1,1
6481,231833,0,0
6482,26191,1,1
6483,114422,0,0
6484,301895,0,0
6485,34592,0,0
6486,15992,1,1
6487,225418,1,1
6488,19779,1,1
6489,293211,1,1
6490,204547,1,1
6491,271400,0,0
6492,131410,1,1
6493,25488,1,1
6494,207029,0,0
6495,344995,1,1
6496,166140,0,0
6497,228473,0,0
6498,218851,0,0
6499,260936,1,1
6500,344547,1,1
6501,340845,0,0
6502,228248,0,0
6503,322464,1,1
6504,295005,0,0
6505,22713,0,0
6506,52927,0,0
6507,84527,1,0
6508,85492,1,1
6509,130231,1,1
6510,28217,0,0
6511,312585,1,1
6512,238439,0,0
6513,316814,0,0
6514,16827,0,1
6515,195580,1,1
6516,356163,0,1
6517,139649,1,1
6518,113049,1,1
6519,19051,1,1
6520,227958,0,0
6521,346875,1,1
6522,324655,0,0
6523,314922,0,1
6524,278896,0,0
6525,36566,1,1
6526,232591,1,1
6527,55546,1,0
6528,335409,1,1
6529,294426,1,1
6530,132516,1,0
6531,161539,1,1
6532,16059,0,0
6533,362127,0,0
6534,325435,1,1
6535,55603,0,0
6536,312813,1,0
6537,216377,1,1
6538,12193,0,0
6539,182434,1,1
6540,272557,1,1
6541,230190,0,0
6542,311506,1,0
6543,246959,1,1
6544,169907,0,0
6545,18934,1,0
6546,151886,1,1
6547,226674,1,1
6548,258133,1,1
6549,178709,1,1
6550,367207,1,1
6551,156227,0,0
6552,2005,0,0
6553,173443,1,1
6554,61560,0,0
6555,306063,1,1
6556,274479,0,0
6557,106492,1,1
6558,113409,1,1
6559,216289,0,0
6560,91975,0,0
6561,356900,1,0
6562,112521,0,0
6563,224818,1,0
6564,62834,0,1
6565,149690,0,0
6566,363672,0,0
6567,297061,1,0
6568,115026,0,0
6569,60272,1,1
6570,298166,0,0
6571,51710,0,0
6572,106714,0,0
6573,42846,1,1
6574,339363,0,0
6575,317847,1,1
6576,346278,1,1
6577,70374,1,1
6578,37263,1,1
6579,247790,0,0
6580,106123,0,0
6581,250081,1,1
6582,259031,0,1
6583,100961,0,0
6584,272008,1,0
6585,277689,1,1
6586,316623,0,0
6587,245925,0,0
6588,141572,1,1
6589,145100,1,1
6590,54663,0,1
6591,18207,1,1
6592,227466,0,0
6593,204193,0,0
6594,249473,0,0
6595,372314,1,0
6596,15076,0,0
6597,148668,0,1
6598,49910,1,1
6599,130672,0,0
6600,72419,1,1
6601,73687,1,1
6602,29168,1,1
6603,262188,0,0
6604,343706,0,0
6605,156195,1,0
6606,227515,0,0
6607,175462,1,1
6608,40852,1,0
6609,343538,1,1
6610,222803,1,0
6611,231353,1,1
6612,69491,1,1
6613,174374,1,1
6614,49631,1,1
6615,321120,0,0
6616,278027,1,0
6617,276082,1,1
6618,159538,0,1
6619,10911,0,0
6620,326427,1,1
6621,182169,0,1
6622,342454,1,1
6623,273880,1,1
6624,361612,1,0
6625,115489,1,1
6626,275054,1,0
6627,35934,0,0
6628,367760,0,1
6629,345843,0,0
6630,68861,1,1
6631,35594,0,0
6632,372335,0,0
6633,266627,0,0
6634,329153,0,1
6635,287877,1,1
6636,364109,1,0
6637,326780,0,0
6638,142053,1,1
6639,246869,0,0
6640,102613,1,1
6641,83844,0,0
6642,64944,1,1
6643,261165,0,0
6644,62362,0,0
6645,144334,0,0
6646,123707,0,0
6647,340764,1,0
6648,164513,0,0
6649,38365,1,1
6650,210633,0,0
6651,42787,0,0
6652,197079,0,1
6653,4266,0,0
6654,258931,0,1
6655,144003,0,0
6656,120062,1,1
6657,144544,0,0
6658,58466,0,0
6659,186607,0,0
6660,141445,1,0
6661,218937,1,1
6662,67913,1,0
6663,138623,1,1
6664,231343,0,0
6665,289019,1,0
6666,162242,0,0
6667,102755,0,0
6668,127396,0,1
6669,283146,1,1
6670,139713,1,0
6671,224993,1,1
6672,218875,1,1
6673,344064,1,1
6674,68566,0,0
6675,52058,0,0
6676,212362,0,1
6677,199795,0,0
6678,300682,0,1
6679,298861,0,0
6680,315958,1,1
6681,273608,0,0
6682,233890,1,1
6683,225559,0,0
6684,199083,1,1
6685,119339,0,0
6686,277249,1,1
6687,78548,1,1
6688,158048,0,0
6689,200511,1,1
6690,313858,1,1
6691,102866,1,0
6692,302707,0,1
6693,292378,1,1
6694,277049,0,0
6695,124403,1,1
6696,150341,1,1
6697,51734,0,0
6698,9464,0,1
6699,85725,1,0
6700,52223,0,0
6701,31811,1,1
6702,212808,1,1
6703,203114,0,0
6704,129001,1,1
6705,355601,1,0
6706,202788,0,1
6707,205480,0,1
6708,245368,1,1
6709,195615,0,0
6710,281370,0,0
6711,91936,0,0
6712,94362,1,1
6713,156822,0,0
6714,54132,1,0
6715,61503,1,1
6716,189990,1,1
6717,270878,1,1
6718,24064,1,0
6719,295380,0,0
6720,230124,1,1
6721,41881,1,1
6722,160267,1,1
6723,303987,1,0
6724,327296,0,0
6725,75301,1,1
6726,9572,1,1
6727,319292,0,0
6728,308566,0,0
6729,334484,0,0
6730,152795,1,0
6731,248284,1,1
6732,101115,0,0
6733,92146,0,0
6734,131248,0,0
6735,209135,1,1
6736,367423,1,1
6737,152606,1,1
6738,281218,1,0
6739,260475,0,0
6740,23696,1,1
6741,348984,1,1
6742,32659,1,1
6743,201329,1,0
6744,341494,0,0
6745,108899,0,0
6746,7121,1,1
6747,323419,1,1
6748,173730,1,1
6749,195454,0,0
6750,232497,1,0
6751,302624,1,1
6752,59284,0,0
6753,290034,1,0
6754,211851,0,1
6755,98403,0,0
6756,276389,1,1
6757,279698,1,0
6758,54564,0,0
6759,349461,0,0
6760,113619,1,1
6761,2776,1,0
6762,193546,0,0
6763,354920,0,1
6764,39359,0,0
6765,90881,0,0
6766,311813,1,1
6767,319390,1,1
6768,226448,1,0
6769,95270,1,1
6770,237748,1,0
6771,159899,0,0
6772,242863,1,1
6773,370048,0,1
6774,201813,1,1
6775,362392,1,1
6776,203920,1,1
6777,348131,1,1
6778,94048,1,1
6779,130914,1,0
6780,105827,1,1
6781,215646,0,0
6782,293501,0,0
6783,177342,0,0
6784,101357,1,0
6785,196967,0,0
6786,28076,1,1
6787,236946,1,1
6788,171809,0,0
6789,367705,1,1
6790,237665,0,1
6791,264508,1,0
6792,37605,1,1
6793,260425,1,1
6794,133107,1,1
6795,93506,0,1
6796,212077,1,1
6797,185963,0,0
6798,35074,1,1
6799,64941,0,0
6800,138596,0,0
6801,273489,1,0
6802,175762,0,0
6803,164962,0,0
6804,309126,1,1
6805,46898,1,1
6806,168708,1,1
6807,318654,1,1
6808,86421,0,0
6809,144658,0,0
6810,41350,1,0
6811,19632,1,1
6812,133276,1,0
6813,94434,1,0
6814,38630,0,1
6815,202340,1,1
6816,313960,1,0
6817,242294,1,1
6818,39734,0,1
6819,70883,0,0
6820,66559,0,0
6821,250611,1,1
6822,105613,0,0
6823,91359,1,1
6824,182211,1,1
6825,178302,0,0
6826,254477,1,1
6827,64339,1,1
6828,117345,1,1
6829,51751,0,1
6830,153305,0,1
6831,11240,1,0
6832,223522,0,0
6833,307809,0,1
6834,148685,0,1
6835,73588,1,1
6836,199843,0,0
6837,225324,1,1
6838,149015,0,1
6839,209122,0,0
6840,356452,1,0
6841,213140,0,0
6842,342459,1,1
6843,102409,0,0
6844,113812,1,1
6845,190284,1,1
6846,199761,1,1
6847,109005,0,0
6848,131537,0,1
6849,58072,0,1
6850,360991,0,1
6851,270913,1,0
6852,57642,1,1
6853,316375,0,0
6854,36387,0,0
6855,223151,0,0
6856,90159,0,0
6857,295103,0,0
6858,340074,0,0
6859,161020,1,1
6860,49948,0,1
6861,293231,1,1
6862,176987,0,1
6863,364395,0,1
6864,97252,0,0
6865,275992,0,0
6866,323363,0,0
6867,152364,1,1
6868,122257,0,0
6869,118954,1,1
6870,289445,0,1
6871,160764,0,0
6872,117170,0,0
6873,73912,1,1
6874,243491,1,0
6875,219528,1,1
6876,97410,1,1
6877,60197,0,0
6878,152207,0,1
6879,79638,1,1
6880,274749,1,1
6881,147702,0,0
6882,17363,1,1
6883,369938,0,0
6884,170357,1,0
6885,263187,0,0
6886,13864,1,1
6887,138007,0,1
6888,174571,0,0
6889,169673,0,1
6890,342561,1,1
6891,23598,1,1
6892,26095,1,0
6893,89835,1,1
6894,90990,0,0
6895,182272,0,1
6896,260531,0,0
6897,16191,0,0
6898,193235,0,0
6899,287571,0,1
6900,167423,0,0
6901,82559,0,0
6902,222072,0,0
6903,123950,1,1
6904,195232,1,0
6905,225989,0,0
6906,34636,1,0
6907,141969,1,0
6908,326376,0,0
6909,153979,1,1
6910,307472,0,0
6911,334078,0,0
6912,213884,1,1
6913,247631,1,0
6914,234220,0,0
6915,127140,0,0
6916,41755,1,1
6917,180180,0,0
6918,48610,1,1
6919,109748,1,0
6920,337474,0,0
6921,8137,1,1
6922,1517,0,0
6923,159565,0,1
6924,49261,1,1
6925,187362,0,0
6926,69687,0,1
6927,291640,0,0
6928,345343,0,0
6929,267207,1,0
6930,181458,1,1
6931,56248,0,1
6932,253602,1,1
6933,239721,0,0
6934,270936,0,1
6935,342943,1,0
6936,178011,1,1
6937,166348,1,1
6938,86140,1,0
6939,11851,0,1
6940,228028,0,0
6941,93882,1,1
6942,269722,0,0
6943,144462,0,0
6944,250507,0,0
6945,237714,0,0
6946,350746,0,0
6947,51543,1,1
6948,122735,0,0
6949,133881,1,1
6950,152699,0,0
6951,188446,1,1
6952,46817,0,0
6953,269032,0,0
6954,309072,1,1
6955,261535,1,1
6956,259298,0,0
6957,122409,1,1
6958,17659,1,1
6959,160210,0,0
6960,339953,0,0
6961,117663,0,0
6962,26295,1,0
6963,330694,1,1
6964,351136,0,1
6965,161285,0,0
6966,163943,1,1
6967,73191,1,1
6968,309059,1,1
6969,235854,1,1
6970,153441,0,1
6971,187388,0,1
6972,149023,1,1
6973,109754,0,1
6974,74029,0,0
6975,165308,1,1
6976,240919,0,1
6977,274304,1,1
6978,260137,0,1
6979,209023,0,0
6980,112000,0,0
6981,291593,1,1
6982,86417,0,1
6983,46024,1,0
6984,172393,0,0
6985,315954,0,0
6986,32906,1,1
6987,106245,1,1
6988,311093,0,0
6989,268602,0,0
6990,180121,0,1
6991,250246,1,0
6992,352665,1,0
6993,180304,0,0
6994,191701,0,0
6995,211321,0,1
6996,83618,0,0
6997,194790,1,1
6998,348308,0,0
6999,99329,1,1
7000,253301,0,0
7001,222827,0,0
7002,175611,0,0
7003,44737,0,0
7004,83232,0,0
7005,191075,0,0
7006,227703,0,0
7007,311517,0,1
7008,330204,1,1
7009,311923,1,1
7010,257172,0,0
7011,142840,0,1
7012,1739,1,1
7013,80496,1,1
7014,77316,0,1
7015,151804,1,1
7016,288217,0,0
7017,363318,1,1
7018,161730,1,1
7019,113989,0,0
7020,360143,1,1
7021,108249,0,0
7022,55846,1,1
7023,322182,0,1
7024,203404,1,0
7025,326172,0,0
7026,6422,1,1
7027,142147,1,1
7028,72060,1,1
7029,155778,0,1
7030,3630,1,1
7031,229691,0,0
7032,285953,0,0
7033,98722,0,0
7034,81067,0,0
7035,334456,1,1
7036,263457,1,1
7037,284593,0,1
7038,66184,0,0
7039,219915,1,1
7040,232445,0,0
7041,190707,1,1
7042,269712,0,0
7043,287018,0,0
7044,228614,1,1
7045,150116,1,1
7046,217752,0,1
7047,16274,1,1
7048,243912,1,0
7049,116384,0,0
7050,276768,0,0
7051,275186,1,1
7052,280717,1,1
7053,79327,1,1
7054,296552,0,0
7055,315833,1,1
7056,268134,1,1
7057,369848,1,1
7058,275359,1,1
7059,41173,0,0
7060,120994,1,1
7061,84135,0,0
7062,49954,0,0
7063,226649,1,0
7064,299934,1,1
7065,360598,0,1
7066,127784,0,0
7067,50216,1,1
7068,332807,0,0
7069,325365,1,1
7070,306627,0,0
7071,283798,1,0
7072,213037,0,0
7073,17613,0,0
7074,210995,1,1
7075,212604,1,0
7076,137503,1,1
7077,191891,0,0
7078,142707,0,0
7079,236647,0,1
7080,333966,1,1
7081,306052,1,1
7082,165948,1,0
7083,186840,0,0
7084,79155,1,1
7085,180685,1,1
7086,124077,0,0
7087,302983,1,1
7088,212023,0,0
7089,346016,1,1
7090,8045,1,1
